,Unnamed: 0,store_id,region,type_of_business,amount,Date
3229,2017-07-26,269,경기 부천시,두발 미용업,220714.28571428574,2017-07-26
3230,2017-08-23,269,경기 부천시,두발 미용업,385571.4285714285,2017-08-23
3231,2017-09-20,269,경기 부천시,두발 미용업,306285.7142857142,2017-09-20
3232,2017-10-18,269,경기 부천시,두발 미용업,198714.2857142857,2017-10-18
3233,2017-11-15,269,경기 부천시,두발 미용업,239428.57142857145,2017-11-15
3234,2017-12-13,269,경기 부천시,두발 미용업,293285.7142857143,2017-12-13
3235,2018-01-10,269,경기 부천시,두발 미용업,288857.1428571429,2018-01-10
3236,2018-02-07,269,경기 부천시,두발 미용업,180857.1428571429,2018-02-07
3237,2018-03-07,269,경기 부천시,두발 미용업,275000.0,2018-03-07
3238,2018-04-04,269,경기 부천시,두발 미용업,143857.14285714287,2018-04-04
3239,2018-05-02,269,경기 부천시,두발 미용업,349999.99999999994,2018-05-02
3240,2018-05-30,269,경기 부천시,두발 미용업,199571.42857142852,2018-05-30
3241,2018-06-27,269,경기 부천시,두발 미용업,277000.0,2018-06-27
3242,2018-07-25,269,경기 부천시,두발 미용업,202142.85714285716,2018-07-25
3243,2018-08-22,269,경기 부천시,두발 미용업,244000.00000000012,2018-08-22
3244,2018-09-19,269,경기 부천시,두발 미용업,308857.1428571429,2018-09-19
3245,2018-10-17,269,경기 부천시,두발 미용업,288000.0,2018-10-17
3246,2018-11-14,269,경기 부천시,두발 미용업,249714.2857142857,2018-11-14
3247,2018-12-12,269,경기 부천시,두발 미용업,213428.57142857145,2018-12-12
3248,2019-01-09,269,경기 부천시,두발 미용업,348142.85714285716,2019-01-09
3249,2019-02-06,269,경기 부천시,두발 미용업,197428.57142857145,2019-02-06
3250,2016-06-03,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,2518028.5714285714,2016-06-03
3251,2016-07-01,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,2312500.0,2016-07-01
3252,2016-07-29,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,2816177.142857143,2016-07-29
3253,2016-08-26,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,1524891.4285714286,2016-08-26
3254,2016-09-23,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,2229965.714285714,2016-09-23
3255,2016-10-21,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,1823800.0,2016-10-21
3256,2016-11-18,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,1276742.8571428573,2016-11-18
3257,2016-12-16,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,1380857.142857143,2016-12-16
3258,2017-01-13,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,699457.1428571427,2017-01-13
3259,2017-02-10,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,1032800.0,2017-02-10
3260,2017-03-10,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,1441628.5714285716,2017-03-10
3261,2017-04-07,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,966371.4285714286,2017-04-07
3262,2017-05-05,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,1893885.714285714,2017-05-05
3263,2017-06-02,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,1488371.4285714286,2017-06-02
3264,2017-06-30,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,1701885.714285714,2017-06-30
3265,2017-07-28,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,1659485.7142857148,2017-07-28
3266,2017-08-25,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,1685928.5714285716,2017-08-25
3267,2017-09-22,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,2824600.0,2017-09-22
3268,2017-10-20,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,2596699.9999999995,2017-10-20
3269,2017-11-17,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,1700885.714285714,2017-11-17
3270,2017-12-15,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,2320671.4285714286,2017-12-15
3271,2018-01-12,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,1796028.5714285714,2018-01-12
3272,2018-02-09,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,1820528.5714285714,2018-02-09
3273,2018-03-09,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,3678600.0,2018-03-09
3274,2018-04-06,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,3034257.1428571427,2018-04-06
3275,2018-05-04,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,1597957.1428571427,2018-05-04
3276,2018-06-01,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,2220600.0,2018-06-01
3277,2018-06-29,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,994514.2857142857,2018-06-29
3278,2018-07-27,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,1869257.1428571432,2018-07-27
3279,2018-08-24,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,2394742.8571428573,2018-08-24
3280,2018-09-21,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,1240428.5714285716,2018-09-21
3281,2018-10-19,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,2156557.1428571427,2018-10-19
3282,2018-11-16,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,3139242.8571428573,2018-11-16
3283,2018-12-14,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,3529000.0000000005,2018-12-14
3284,2019-01-11,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,3022285.7142857136,2019-01-11
3285,2019-02-08,270,경기 부천시,기타 자동차 신품 부품 및 내장품 판매업,2971199.9999999986,2019-02-08
3286,2016-06-01,272,경기 부천시,가정용 세탁업,286257.14285714284,2016-06-01
3287,2016-06-29,272,경기 부천시,가정용 세탁업,280157.1428571429,2016-06-29
3288,2016-07-27,272,경기 부천시,가정용 세탁업,254999.99999999988,2016-07-27
3289,2016-08-24,272,경기 부천시,가정용 세탁업,314628.5714285714,2016-08-24
3290,2016-09-21,272,경기 부천시,가정용 세탁업,387100.00000000006,2016-09-21
3291,2016-10-19,272,경기 부천시,가정용 세탁업,309814.2857142857,2016-10-19
3292,2016-11-16,272,경기 부천시,가정용 세탁업,276642.85714285716,2016-11-16
3293,2016-12-14,272,경기 부천시,가정용 세탁업,229814.2857142857,2016-12-14
3294,2017-01-11,272,경기 부천시,가정용 세탁업,181671.42857142858,2017-01-11
3295,2017-02-08,272,경기 부천시,가정용 세탁업,88828.57142857145,2017-02-08
3296,2017-03-08,272,경기 부천시,가정용 세탁업,300000.0,2017-03-08
3297,2017-04-05,272,경기 부천시,가정용 세탁업,330614.2857142857,2017-04-05
3298,2017-05-03,272,경기 부천시,가정용 세탁업,373428.5714285714,2017-05-03
3299,2017-05-31,272,경기 부천시,가정용 세탁업,303285.71428571444,2017-05-31
3300,2017-06-28,272,경기 부천시,가정용 세탁업,313442.8571428571,2017-06-28
3301,2017-07-26,272,경기 부천시,가정용 세탁업,468157.1428571429,2017-07-26
3302,2017-08-23,272,경기 부천시,가정용 세탁업,480071.4285714287,2017-08-23
3303,2017-09-20,272,경기 부천시,가정용 세탁업,466771.4285714285,2017-09-20
3304,2017-10-18,272,경기 부천시,가정용 세탁업,579714.2857142858,2017-10-18
3305,2017-11-15,272,경기 부천시,가정용 세탁업,948228.5714285716,2017-11-15
3306,2017-12-13,272,경기 부천시,가정용 세탁업,835314.2857142858,2017-12-13
3307,2018-01-10,272,경기 부천시,가정용 세탁업,1002925.7142857143,2018-01-10
3308,2018-02-07,272,경기 부천시,가정용 세탁업,945585.7142857143,2018-02-07
3309,2018-03-07,272,경기 부천시,가정용 세탁업,1732399.9999999998,2018-03-07
3310,2018-04-04,272,경기 부천시,가정용 세탁업,1851928.5714285716,2018-04-04
3311,2018-05-02,272,경기 부천시,가정용 세탁업,1233714.2857142857,2018-05-02
3312,2018-05-30,272,경기 부천시,가정용 세탁업,1129285.714285714,2018-05-30
3313,2018-06-27,272,경기 부천시,가정용 세탁업,805957.142857143,2018-06-27
3314,2018-07-25,272,경기 부천시,가정용 세탁업,685200.0,2018-07-25
3315,2018-08-22,272,경기 부천시,가정용 세탁업,611314.2857142854,2018-08-22
3316,2018-09-19,272,경기 부천시,가정용 세탁업,604871.4285714285,2018-09-19
3317,2018-10-17,272,경기 부천시,가정용 세탁업,675942.857142857,2018-10-17
3318,2018-11-14,272,경기 부천시,가정용 세탁업,612300.0,2018-11-14
3319,2018-12-12,272,경기 부천시,가정용 세탁업,462775.7142857142,2018-12-12
3320,2019-01-09,272,경기 부천시,가정용 세탁업,370234.28571428586,2019-01-09
3321,2019-02-06,272,경기 부천시,가정용 세탁업,364250.00000000006,2019-02-06
3322,2016-06-01,273,경기 부천시,피부 미용업,441428.5714285715,2016-06-01
3323,2016-06-29,273,경기 부천시,피부 미용업,661928.5714285714,2016-06-29
3324,2016-07-27,273,경기 부천시,피부 미용업,575142.8571428572,2016-07-27
3325,2016-08-24,273,경기 부천시,피부 미용업,239500.0,2016-08-24
3326,2016-09-21,273,경기 부천시,피부 미용업,154500.0,2016-09-21
3327,2016-10-19,273,경기 부천시,피부 미용업,471142.85714285716,2016-10-19
3328,2016-11-16,273,경기 부천시,피부 미용업,386928.5714285714,2016-11-16
3329,2016-12-14,273,경기 부천시,피부 미용업,241214.2857142857,2016-12-14
3330,2017-01-11,273,경기 부천시,피부 미용업,135928.57142857145,2017-01-11
3331,2017-02-08,273,경기 부천시,피부 미용업,156357.14285714287,2017-02-08
3332,2017-03-08,273,경기 부천시,피부 미용업,381692.8571428571,2017-03-08
3333,2017-04-05,273,경기 부천시,피부 미용업,504857.1428571429,2017-04-05
3334,2017-05-03,273,경기 부천시,피부 미용업,416928.5714285713,2017-05-03
3335,2017-05-31,273,경기 부천시,피부 미용업,425857.1428571429,2017-05-31
3336,2017-06-28,273,경기 부천시,피부 미용업,526714.2857142857,2017-06-28
3337,2017-07-26,273,경기 부천시,피부 미용업,678785.7142857143,2017-07-26
3338,2017-08-23,273,경기 부천시,피부 미용업,235714.2857142857,2017-08-23
3339,2017-09-20,273,경기 부천시,피부 미용업,275571.4285714286,2017-09-20
3340,2017-10-18,273,경기 부천시,피부 미용업,288785.7142857143,2017-10-18
3341,2017-11-15,273,경기 부천시,피부 미용업,345571.42857142864,2017-11-15
3342,2017-12-13,273,경기 부천시,피부 미용업,265499.99999999994,2017-12-13
3343,2018-01-10,273,경기 부천시,피부 미용업,389714.2857142858,2018-01-10
3344,2018-02-07,273,경기 부천시,피부 미용업,331142.8571428571,2018-02-07
3345,2018-03-07,273,경기 부천시,피부 미용업,523928.5714285715,2018-03-07
3346,2018-04-04,273,경기 부천시,피부 미용업,450428.5714285714,2018-04-04
3347,2018-05-02,273,경기 부천시,피부 미용업,115500.0,2018-05-02
3348,2018-05-30,273,경기 부천시,피부 미용업,189071.42857142852,2018-05-30
3349,2018-06-27,273,경기 부천시,피부 미용업,489142.8571428571,2018-06-27
3350,2018-07-25,273,경기 부천시,피부 미용업,413714.2857142857,2018-07-25
3351,2018-08-22,273,경기 부천시,피부 미용업,220142.8571428572,2018-08-22
3352,2018-09-19,273,경기 부천시,피부 미용업,331785.7142857142,2018-09-19
3353,2018-10-17,273,경기 부천시,피부 미용업,370785.7142857143,2018-10-17
3354,2018-11-14,273,경기 부천시,피부 미용업,66000.0,2018-11-14
3355,2018-12-12,273,경기 부천시,피부 미용업,318928.5714285714,2018-12-12
3356,2019-01-09,273,경기 부천시,피부 미용업,118357.14285714287,2019-01-09
3357,2019-02-06,273,경기 부천시,피부 미용업,216857.14285714284,2019-02-06
3358,2016-06-04,275,서울 강서구,안경 및 렌즈 소매업,616142.8571428572,2016-06-04
3359,2016-07-02,275,서울 강서구,안경 및 렌즈 소매업,790714.2857142857,2016-07-02
3360,2016-07-30,275,서울 강서구,안경 및 렌즈 소매업,645714.285714286,2016-07-30
3361,2016-08-27,275,서울 강서구,안경 및 렌즈 소매업,427857.1428571429,2016-08-27
3362,2016-09-24,275,서울 강서구,안경 및 렌즈 소매업,672214.2857142859,2016-09-24
3363,2016-10-22,275,서울 강서구,안경 및 렌즈 소매업,505285.7142857143,2016-10-22
3364,2016-11-19,275,서울 강서구,안경 및 렌즈 소매업,1031285.7142857142,2016-11-19
3365,2016-12-17,275,서울 강서구,안경 및 렌즈 소매업,684999.9999999999,2016-12-17
3366,2017-01-14,275,서울 강서구,안경 및 렌즈 소매업,942857.1428571428,2017-01-14
3367,2017-02-11,275,서울 강서구,안경 및 렌즈 소매업,938428.5714285714,2017-02-11
3368,2017-03-11,275,서울 강서구,안경 및 렌즈 소매업,896785.7142857143,2017-03-11
3369,2017-04-08,275,서울 강서구,안경 및 렌즈 소매업,1425857.1428571432,2017-04-08
3370,2017-05-06,275,서울 강서구,안경 및 렌즈 소매업,1177500.0000000002,2017-05-06
3371,2017-06-03,275,서울 강서구,안경 및 렌즈 소매업,1206285.7142857146,2017-06-03
3372,2017-07-01,275,서울 강서구,안경 및 렌즈 소매업,1282857.142857143,2017-07-01
3373,2017-07-29,275,서울 강서구,안경 및 렌즈 소매업,534428.5714285715,2017-07-29
3374,2017-08-26,275,서울 강서구,안경 및 렌즈 소매업,1222857.1428571427,2017-08-26
3375,2017-09-23,275,서울 강서구,안경 및 렌즈 소매업,761428.5714285716,2017-09-23
3376,2017-10-21,275,서울 강서구,안경 및 렌즈 소매업,884428.5714285714,2017-10-21
3377,2017-11-18,275,서울 강서구,안경 및 렌즈 소매업,657571.4285714285,2017-11-18
3378,2017-12-16,275,서울 강서구,안경 및 렌즈 소매업,1023571.4285714284,2017-12-16
3379,2018-01-13,275,서울 강서구,안경 및 렌즈 소매업,987142.8571428572,2018-01-13
3380,2018-02-10,275,서울 강서구,안경 및 렌즈 소매업,1061000.0,2018-02-10
3381,2018-03-10,275,서울 강서구,안경 및 렌즈 소매업,1559571.4285714286,2018-03-10
3382,2018-04-07,275,서울 강서구,안경 및 렌즈 소매업,973000.0,2018-04-07
3383,2018-05-05,275,서울 강서구,안경 및 렌즈 소매업,1169285.7142857146,2018-05-05
3384,2018-06-02,275,서울 강서구,안경 및 렌즈 소매업,1236000.0000000002,2018-06-02
3385,2018-06-30,275,서울 강서구,안경 및 렌즈 소매업,1778714.2857142857,2018-06-30
3386,2018-07-28,275,서울 강서구,안경 및 렌즈 소매업,1677428.5714285716,2018-07-28
3387,2018-08-25,275,서울 강서구,안경 및 렌즈 소매업,1641571.4285714286,2018-08-25
3388,2018-09-22,275,서울 강서구,안경 및 렌즈 소매업,1296600.0,2018-09-22
3389,2018-10-20,275,서울 강서구,안경 및 렌즈 소매업,1743571.4285714286,2018-10-20
3390,2018-11-17,275,서울 강서구,안경 및 렌즈 소매업,1978142.8571428568,2018-11-17
3391,2018-12-15,275,서울 강서구,안경 및 렌즈 소매업,1983857.1428571432,2018-12-15
3392,2019-01-12,275,서울 강서구,안경 및 렌즈 소매업,1708142.8571428568,2019-01-12
3393,2019-02-09,275,서울 강서구,안경 및 렌즈 소매업,783285.7142857143,2019-02-09
3394,2016-06-03,281,경기 광명시,기타 기술 및 직업훈련학원,501571.4285714285,2016-06-03
3395,2016-07-01,281,경기 광명시,기타 기술 및 직업훈련학원,502857.1428571429,2016-07-01
3396,2016-07-29,281,경기 광명시,기타 기술 및 직업훈련학원,723285.7142857143,2016-07-29
3397,2016-08-26,281,경기 광명시,기타 기술 및 직업훈련학원,453428.5714285714,2016-08-26
3398,2016-09-23,281,경기 광명시,기타 기술 및 직업훈련학원,559285.7142857143,2016-09-23
3399,2016-10-21,281,경기 광명시,기타 기술 및 직업훈련학원,663428.5714285714,2016-10-21
3400,2016-11-18,281,경기 광명시,기타 기술 및 직업훈련학원,661142.8571428573,2016-11-18
3401,2016-12-16,281,경기 광명시,기타 기술 및 직업훈련학원,937142.8571428572,2016-12-16
3402,2017-01-13,281,경기 광명시,기타 기술 및 직업훈련학원,765000.0,2017-01-13
3403,2017-02-10,281,경기 광명시,기타 기술 및 직업훈련학원,824285.7142857142,2017-02-10
3404,2017-03-10,281,경기 광명시,기타 기술 및 직업훈련학원,728714.2857142857,2017-03-10
3405,2017-04-07,281,경기 광명시,기타 기술 및 직업훈련학원,851428.5714285712,2017-04-07
3406,2017-05-05,281,경기 광명시,기타 기술 및 직업훈련학원,951000.0,2017-05-05
3407,2017-06-02,281,경기 광명시,기타 기술 및 직업훈련학원,937857.1428571428,2017-06-02
3408,2017-06-30,281,경기 광명시,기타 기술 및 직업훈련학원,907285.7142857142,2017-06-30
3409,2017-07-28,281,경기 광명시,기타 기술 및 직업훈련학원,871142.8571428574,2017-07-28
3410,2017-08-25,281,경기 광명시,기타 기술 및 직업훈련학원,1201714.2857142854,2017-08-25
3411,2017-09-22,281,경기 광명시,기타 기술 및 직업훈련학원,979857.1428571428,2017-09-22
3412,2017-10-20,281,경기 광명시,기타 기술 및 직업훈련학원,1002857.1428571431,2017-10-20
3413,2017-11-17,281,경기 광명시,기타 기술 및 직업훈련학원,787142.857142857,2017-11-17
3414,2017-12-15,281,경기 광명시,기타 기술 및 직업훈련학원,841428.5714285712,2017-12-15
3415,2018-01-12,281,경기 광명시,기타 기술 및 직업훈련학원,970999.9999999999,2018-01-12
3416,2018-02-09,281,경기 광명시,기타 기술 및 직업훈련학원,1138571.4285714286,2018-02-09
3417,2018-03-09,281,경기 광명시,기타 기술 및 직업훈련학원,933857.142857143,2018-03-09
3418,2018-04-06,281,경기 광명시,기타 기술 및 직업훈련학원,843142.8571428574,2018-04-06
3419,2018-05-04,281,경기 광명시,기타 기술 및 직업훈련학원,817142.8571428572,2018-05-04
3420,2018-06-01,281,경기 광명시,기타 기술 및 직업훈련학원,899285.7142857143,2018-06-01
3421,2018-06-29,281,경기 광명시,기타 기술 및 직업훈련학원,1025857.142857143,2018-06-29
3422,2018-07-27,281,경기 광명시,기타 기술 및 직업훈련학원,902871.4285714284,2018-07-27
3423,2018-08-24,281,경기 광명시,기타 기술 및 직업훈련학원,927857.1428571428,2018-08-24
3424,2018-09-21,281,경기 광명시,기타 기술 및 직업훈련학원,910285.7142857143,2018-09-21
3425,2018-10-19,281,경기 광명시,기타 기술 및 직업훈련학원,920000.0,2018-10-19
3426,2018-11-16,281,경기 광명시,기타 기술 및 직업훈련학원,1061714.2857142854,2018-11-16
3427,2018-12-14,281,경기 광명시,기타 기술 및 직업훈련학원,1020714.2857142857,2018-12-14
3428,2019-01-11,281,경기 광명시,기타 기술 및 직업훈련학원,792714.2857142857,2019-01-11
3429,2019-02-08,281,경기 광명시,기타 기술 및 직업훈련학원,692714.2857142858,2019-02-08
3430,2016-06-01,282,경기 부천시,기타 스포츠 교육기관,579999.9999999999,2016-06-01
3431,2016-06-29,282,경기 부천시,기타 스포츠 교육기관,775714.2857142858,2016-06-29
3432,2016-07-27,282,경기 부천시,기타 스포츠 교육기관,337761.85714285704,2016-07-27
3433,2016-08-24,282,경기 부천시,기타 스포츠 교육기관,529142.8571428572,2016-08-24
3434,2016-09-21,282,경기 부천시,기타 스포츠 교육기관,854657.1428571426,2016-09-21
3435,2016-10-19,282,경기 부천시,기타 스포츠 교육기관,741428.5714285716,2016-10-19
3436,2016-11-16,282,경기 부천시,기타 스포츠 교육기관,973571.4285714286,2016-11-16
3437,2016-12-14,282,경기 부천시,기타 스포츠 교육기관,729285.7142857143,2016-12-14
3438,2017-01-11,282,경기 부천시,기타 스포츠 교육기관,772857.142857143,2017-01-11
3439,2017-02-08,282,경기 부천시,기타 스포츠 교육기관,655714.2857142857,2017-02-08
3440,2017-03-08,282,경기 부천시,기타 스포츠 교육기관,755000.0000000001,2017-03-08
3441,2017-04-05,282,경기 부천시,기타 스포츠 교육기관,807142.857142857,2017-04-05
3442,2017-05-03,282,경기 부천시,기타 스포츠 교육기관,621428.5714285715,2017-05-03
3443,2017-05-31,282,경기 부천시,기타 스포츠 교육기관,825714.2857142858,2017-05-31
3444,2017-06-28,282,경기 부천시,기타 스포츠 교육기관,1060000.0,2017-06-28
3445,2017-07-26,282,경기 부천시,기타 스포츠 교육기관,430000.0,2017-07-26
3446,2017-08-23,282,경기 부천시,기타 스포츠 교육기관,713571.4285714286,2017-08-23
3447,2017-09-20,282,경기 부천시,기타 스포츠 교육기관,692857.1428571427,2017-09-20
3448,2017-10-18,282,경기 부천시,기타 스포츠 교육기관,874285.7142857142,2017-10-18
3449,2017-11-15,282,경기 부천시,기타 스포츠 교육기관,830714.2857142857,2017-11-15
3450,2017-12-13,282,경기 부천시,기타 스포츠 교육기관,508571.4285714285,2017-12-13
3451,2018-01-10,282,경기 부천시,기타 스포츠 교육기관,709285.7142857143,2018-01-10
3452,2018-02-07,282,경기 부천시,기타 스포츠 교육기관,697142.857142857,2018-02-07
3453,2018-03-07,282,경기 부천시,기타 스포츠 교육기관,821428.5714285716,2018-03-07
3454,2018-04-04,282,경기 부천시,기타 스포츠 교육기관,1049288.5714285716,2018-04-04
3455,2018-05-02,282,경기 부천시,기타 스포츠 교육기관,613571.4285714285,2018-05-02
3456,2018-05-30,282,경기 부천시,기타 스포츠 교육기관,1320000.0000000002,2018-05-30
3457,2018-06-27,282,경기 부천시,기타 스포츠 교육기관,1174285.7142857143,2018-06-27
3458,2018-07-25,282,경기 부천시,기타 스포츠 교육기관,1132142.8571428573,2018-07-25
3459,2018-08-22,282,경기 부천시,기타 스포츠 교육기관,1398571.428571429,2018-08-22
3460,2018-09-19,282,경기 부천시,기타 스포츠 교육기관,887142.8571428572,2018-09-19
3461,2018-10-17,282,경기 부천시,기타 스포츠 교육기관,1260000.0,2018-10-17
3462,2018-11-14,282,경기 부천시,기타 스포츠 교육기관,1538571.4285714286,2018-11-14
3463,2018-12-12,282,경기 부천시,기타 스포츠 교육기관,988571.4285714284,2018-12-12
3464,2019-01-09,282,경기 부천시,기타 스포츠 교육기관,935714.2857142857,2019-01-09
3465,2019-02-06,282,경기 부천시,기타 스포츠 교육기관,1072857.1428571427,2019-02-06
3466,2016-06-01,283,경기 부천시,기타 스포츠 교육기관,392142.8571428571,2016-06-01
3467,2016-06-29,283,경기 부천시,기타 스포츠 교육기관,485142.8571428573,2016-06-29
3468,2016-07-27,283,경기 부천시,기타 스포츠 교육기관,466714.2857142857,2016-07-27
3469,2016-08-24,283,경기 부천시,기타 스포츠 교육기관,1960085.714285714,2016-08-24
3470,2016-09-21,283,경기 부천시,기타 스포츠 교육기관,640571.4285714285,2016-09-21
3471,2016-10-19,283,경기 부천시,기타 스포츠 교육기관,286428.57142857136,2016-10-19
3472,2016-11-16,283,경기 부천시,기타 스포츠 교육기관,250714.2857142857,2016-11-16
3473,2016-12-14,283,경기 부천시,기타 스포츠 교육기관,544285.7142857143,2016-12-14
3474,2017-01-11,283,경기 부천시,기타 스포츠 교육기관,1073142.857142857,2017-01-11
3475,2017-02-08,283,경기 부천시,기타 스포츠 교육기관,1821857.1428571427,2017-02-08
3476,2017-03-08,283,경기 부천시,기타 스포츠 교육기관,1215714.2857142857,2017-03-08
3477,2017-04-05,283,경기 부천시,기타 스포츠 교육기관,614142.8571428569,2017-04-05
3478,2017-05-03,283,경기 부천시,기타 스포츠 교육기관,611571.4285714285,2017-05-03
3479,2017-05-31,283,경기 부천시,기타 스포츠 교육기관,624142.8571428572,2017-05-31
3480,2017-06-28,283,경기 부천시,기타 스포츠 교육기관,846571.4285714286,2017-06-28
3481,2017-07-26,283,경기 부천시,기타 스포츠 교육기관,1008142.8571428572,2017-07-26
3482,2017-08-23,283,경기 부천시,기타 스포츠 교육기관,1695000.0000000002,2017-08-23
3483,2017-09-20,283,경기 부천시,기타 스포츠 교육기관,742714.2857142857,2017-09-20
3484,2017-10-18,283,경기 부천시,기타 스포츠 교육기관,596714.2857142857,2017-10-18
3485,2017-11-15,283,경기 부천시,기타 스포츠 교육기관,900714.2857142859,2017-11-15
3486,2017-12-13,283,경기 부천시,기타 스포츠 교육기관,755571.4285714286,2017-12-13
3487,2018-01-10,283,경기 부천시,기타 스포츠 교육기관,517000.0,2018-01-10
3488,2018-02-07,283,경기 부천시,기타 스포츠 교육기관,1830628.5714285716,2018-02-07
3489,2018-03-07,283,경기 부천시,기타 스포츠 교육기관,1360571.4285714286,2018-03-07
3490,2018-04-04,283,경기 부천시,기타 스포츠 교육기관,638614.2857142857,2018-04-04
3491,2018-05-02,283,경기 부천시,기타 스포츠 교육기관,874285.7142857142,2018-05-02
3492,2018-05-30,283,경기 부천시,기타 스포츠 교육기관,514857.1428571429,2018-05-30
3493,2018-06-27,283,경기 부천시,기타 스포츠 교육기관,945714.2857142859,2018-06-27
3494,2018-07-25,283,경기 부천시,기타 스포츠 교육기관,762185.7142857142,2018-07-25
3495,2018-08-22,283,경기 부천시,기타 스포츠 교육기관,1933142.8571428568,2018-08-22
3496,2018-09-19,283,경기 부천시,기타 스포츠 교육기관,1218257.142857143,2018-09-19
3497,2018-10-17,283,경기 부천시,기타 스포츠 교육기관,1233714.285714286,2018-10-17
3498,2018-11-14,283,경기 부천시,기타 스포츠 교육기관,694285.7142857143,2018-11-14
3499,2018-12-12,283,경기 부천시,기타 스포츠 교육기관,853457.1428571428,2018-12-12
3500,2019-01-09,283,경기 부천시,기타 스포츠 교육기관,749928.5714285714,2019-01-09
3501,2019-02-06,283,경기 부천시,기타 스포츠 교육기관,1528057.1428571427,2019-02-06
3502,2016-06-02,284,경기 부천시,일반 교과 학원,1204904.2857142854,2016-06-02
3503,2016-06-30,284,경기 부천시,일반 교과 학원,1176500.0,2016-06-30
3504,2016-07-28,284,경기 부천시,일반 교과 학원,867285.7142857142,2016-07-28
3505,2016-08-25,284,경기 부천시,일반 교과 학원,1067082.8571428573,2016-08-25
3506,2016-09-22,284,경기 부천시,일반 교과 학원,1451142.8571428568,2016-09-22
3507,2016-10-20,284,경기 부천시,일반 교과 학원,1017785.7142857142,2016-10-20
3508,2016-11-17,284,경기 부천시,일반 교과 학원,1981514.2857142857,2016-11-17
3509,2016-12-15,284,경기 부천시,일반 교과 학원,1537747.1428571425,2016-12-15
3510,2017-01-12,284,경기 부천시,일반 교과 학원,1978428.5714285716,2017-01-12
3511,2017-02-09,284,경기 부천시,일반 교과 학원,2511371.4285714286,2017-02-09
3512,2017-03-09,284,경기 부천시,일반 교과 학원,2324761.4285714286,2017-03-09
3513,2017-04-06,284,경기 부천시,일반 교과 학원,2594142.857142857,2017-04-06
3514,2017-05-04,284,경기 부천시,일반 교과 학원,1587000.0,2017-05-04
3515,2017-06-01,284,경기 부천시,일반 교과 학원,1659761.4285714286,2017-06-01
3516,2017-06-29,284,경기 부천시,일반 교과 학원,1776571.4285714286,2017-06-29
3517,2017-07-27,284,경기 부천시,일반 교과 학원,1612714.2857142852,2017-07-27
3518,2017-08-24,284,경기 부천시,일반 교과 학원,2063857.1428571427,2017-08-24
3519,2017-09-21,284,경기 부천시,일반 교과 학원,2699142.8571428573,2017-09-21
3520,2017-10-19,284,경기 부천시,일반 교과 학원,1780904.2857142852,2017-10-19
3521,2017-11-16,284,경기 부천시,일반 교과 학원,2353857.142857143,2017-11-16
3522,2017-12-14,284,경기 부천시,일반 교과 학원,2619300.0,2017-12-14
3523,2018-01-11,284,경기 부천시,일반 교과 학원,1964500.0,2018-01-11
3524,2018-02-08,284,경기 부천시,일반 교과 학원,2099342.8571428573,2018-02-08
3525,2018-03-08,284,경기 부천시,일반 교과 학원,2217714.285714286,2018-03-08
3526,2018-04-05,284,경기 부천시,일반 교과 학원,2870185.7142857136,2018-04-05
3527,2018-05-03,284,경기 부천시,일반 교과 학원,4097352.857142857,2018-05-03
